id,id_str,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,url_ratio,avg_cosine_similarity,avg_tweet_sentiment,std_deviation_friends,std_deviation_followers,unique_urls_ratio,tweet_url_similarity,user_description_len,user_description_sentiment,special_char_in_description,tweet_count,description,bot
50062315,50062315,jeslyncat,292913507.58518505,1.2703703703703704,1.7105172244550364,2.360920825062616,0.5595432300163132,2.6246719160104988,0.129,0.505,0.162,0.06215544823672145,0.08413276073463576,1.7971354539462374e+17,1.7952148858899456e+17,0.9691358024691358,0.2642231554464012,53,0.2,10,8005,Toomuchtelevisionwatchinggotmechasingdreams,0
248168058,248168058,busaao,241699882.12614107,0.2586989409984871,0.0,0.507962184011017,0.20552884615384615,125.0,0.001,0.759,0.959,0.7573980845192619,0.0005787878787878788,123602336.42671306,212830249.3704483,0.0072992700729927005,0.6361953208841941,138,0.0,30,1421,querirnoPlanetaTerraetemingressosoonibusmudoumassuaschancescontinuamasmesmasSigaonovobusohttptcokDWocdA,0
166739404,166739404,EmmaWatson,259551994.68152094,73922.49742268042,0.33121687277142925,0.5522500421384936,0.9999864725015067,2.444987775061125,0.585,1.144,0.298,0.13102551394699014,0.1197408559496059,1.2517382183704837e+17,3.900334511852616e+17,0.9563758389261745,0.16001650131838083,0,0.0,0,1660,,0
23004495,23004495,amaditalks,302394742.372134,5.522734116230051,0.5082945516653405,109.48818931268231,0.8466900563198227,125.0,0.023,1.037,0.171,0.0387094538911789,0.06999651140526146,1.7867065796003136e+17,3.6035499239436704e+17,0.9941520467836257,0.6024142725554745,132,0.3952380952380952,34,383932,ComforttheafflictedafflictthecomfortableandbebetterhumansGetyourprepositionrighthttpstcoGkXVKBGrjs,0
101798589,101798589,Maisie_Williams,276072852.3053701,2077.6907001044933,0.6691103397434881,1.0462281879150985,0.9995189279482755,2.3529411764705883,0.256,0.988,0.34,0.08492325693752907,0.08444475788100783,1.1673454128316726e+17,4.8442884288705504e+17,0.9176470588235294,0.24151571522769283,10,0.0,1,3348,daisieapp,0
751067894,751067894,gaGunNarang,194017691.0914049,245.78582434514638,1.0727763990446777,0.3241931168553447,0.995947903399016,1.7945544554455446,0.5710344827586207,1.486896551724138,0.18844566712517194,0.06953176071888395,0.17708751479556142,1.6836292972413862e+17,4.0496831854842426e+17,0.9854014598540146,0.2138111487322989,66,0.0,10,731,ShooterBreatheEatSleepShootingSportInpursuitofExcellence,0
17998052,17998052,Eve6,309848224.3924849,379.96,0.5721924027404564,0.5434712441233671,0.99737505249895,1.9920318725099602,0.407,1.765,0.529,0.16484112290943684,0.11526806637806643,1.4642741089287862e+17,2.285496874666419e+17,0.8147448015122873,0.22472415671658816,66,0.0,11,1949,httpstcoplMafaAmaxcollinsmusicjonsiebelsbenhilzinger,0
77525682,77525682,arthchan2003,284714009.408514,8.255868544600938,0.5489635031472607,1.2611897839027173,0.8919604362160791,2.816901408450704,0.132,0.842,0.576,0.15255258263388818,0.06728535131535132,2.3874637670760102e+17,2.3112155902116867e+17,0.8489583333333334,0.16416635169765012,121,0.0,24,4156,coadminofFBhttpstcoglAQRLwHJbprincipalspeecharchitectatVocideeplearningartificialintelligenceaidl,0
55117855,55117855,amyschumer,291592668.21721005,2335.2311507936506,3.7227602691003843,2.802440832947424,0.9995719601634195,3.236245954692557,0.476,1.254,0.397,0.14881602192549492,0.10490413419913418,3.729514394459203e+16,4.870988087209778e+17,0.9269521410579346,0.20865849367951134,55,0.0,14,9461,OntourticketsonsaleherehttpstcouLfstdCwR,0
295218901,295218901,VitalikButerin,233830188.89352012,5185.675159235669,1.3434980379845458,2.899827448323079,0.9998071982591353,10.75268817204301,0.022,2.339,0.221,0.04220428397376958,0.05263454449320525,2.6526413074537168e+17,4.815565982726178e+17,0.9095022624434389,0.1732346878092147,126,0.0,27,7908,SeehttpstcoiBNSWKCSONotgivingawayETHForinquiriesaboutmeadvisingyourICOpleaseemailnoreplybuterincom,0
21447363,21447363,katyperry,303525066.12031007,496054.94444444444,1.7213102254721495,2.637900092517018,0.9999979840983437,3.3333333333333335,0.621,0.726,0.426,0.14398326997290295,0.08827528499278497,1.5042266179745216e+17,3.440375390101162e+17,0.784037558685446,0.2778710884531302,12,0.45,3,9275,LoveLight,0
888010524,888010524,lucascanto96,188172427.4423809,0.2017167381974249,0.011019680344161708,6.1852547465084315,0.16785714285714284,100.0,0.014,0.055,0.001,0.02608744686180609,0.008900000000000003,359065291.14151204,5.5638133454704536e+16,1.0,1.0,47,0.0,10,13471,riograndedosulbrasilhttptcohZQtbKHwR,0
17483104,17483104,Lionel_Messi,311611857.48953605,150971.7142857143,0.000277268011224192,5.838432512347811,0.9999933762865381,4.524886877828054,0.003,0.0,1.103,0.4650399073573984,0.10898931096681085,42177399.41605152,3.268302569363274e+17,0.9365367180417045,0.6690477796928095,118,0.2,23,21057,ItsallaboutLeoNonofficialLionelMessiNewsstreamNOTaffilaitewithlionelMessiJustforFansandrealFans,0
14425825,14425825,jerrytrainor,330236761.38703895,16979.340659340658,0.003662826618452521,0.356340703880881,0.9999411083664302,1.8315018315018314,0.182,0.982,0.271,0.07515630596715024,0.11213083881396366,1.2854707736387232e+17,4.242898239510785e+17,0.9298892988929889,0.27595500621820374,49,0.0,6,1361,SoontoberediscoveredSnapchatthejerrytrainor,0
80677679,80677679,nasnog,283755371.3867669,0.96875,0.0,0.597404726372364,0.49206349206349204,5.714285714285714,0.08,0.48,0.01,0.02724960512360173,0.021231749639249627,62252034.646866895,285428968.6870472,1.0,0.75,22,0.0,5,1962,httptcorndeoPKI,0
30113280,30113280,fishtale13,299380065.74440503,0.25727622185612303,0.34920160679386775,5.239467083754271,0.20462983184101333,5.617977528089888,0.794,0.967,0.704,0.2589723599017816,0.0490067023809523,1.39311413833886e+17,2.6644112743843424e+17,0.9659090909090909,0.16619340869257393,155,0.19999999999999998,34,18156,NJEMTNREMTFormerBondTraderNYCSalesManagerFixedIncomeSpecialistForPWJCUBSHusbandDadGrandPaOutdoorsmanandofcourseafisherman,0
2750248354,2750248354,TWWiFi,129973083.43153405,1.5414273995077932,1.286961850744374,2.004230361567297,0.6065203357004519,3.1645569620253164,1.021,1.032,0.538,0.21471205615170286,0.15297498376623359,1.1017798618613971e+17,2.3187180094317942e+17,0.9572490706319703,0.18135368169378185,128,0.2681818181818182,24,3015,TechcompanyconnectingNewYorkerswithFreeWiFiinNYCundergroundsubwaystationsFollowTransitWirelessforupdates,0
30912657,30912657,Im_Just_Chloe,299061330.69869304,21.855384615384615,0.6786353806620273,1.659753197915431,0.9562466343564889,2.1691973969631237,0.921,0.562,0.787,0.16759358253207035,0.13156802188552186,4.761875695327928e+16,2.1555164905545443e+17,0.98856416772554,0.4378319682054382,0,0.0,0,5745,,0
196994616,196994616,eucopresident,252858083.821486,2335.630890052356,0.02255178048420951,1.899474965329101,0.9995720333903582,2.8328611898016995,0.689,0.529,0.363,0.15712570292087147,0.10993254653679667,9.645413567475485e+16,4.9340589063955226e+17,0.9008264462809917,0.39249310463442844,93,0.0,17,5560,TwitterchannelofDonaldTuskPresidentoftheEuropeanCouncilManagedbythemediateam,0
257336165,257336165,JayKimLaFlare,240090262.46184993,0.46875,1.7464231814342166,5.741640605766109,0.3191489361702128,6.0606060606060606,0.037,0.678,0.163,0.10492251091383187,0.035410385771635765,3.285923795005925e+17,3.173313770712748e+17,1.0,0.6011693940829916,24,-0.5,7,16008,Sorryforthegetoff,0
33946296,33946296,shannonleetweed,298378203.79709506,317.7155172413793,0.7129099823412469,9.71144394303848,0.9968624056693084,2.840909090909091,0.415,1.042,0.422,0.10932613398724,0.12749081800144293,7.403553386365574e+16,4.6909822913539795e+17,0.976303317535545,0.3418259783619553,58,0.0,7,33546,NickTSimmonssophietsimmonsgenesimmonsgenesdoggeorge,0
36704352,36704352,LizGillies,297599294.48211503,6163.832271762208,1.192647988691151,3.36920153572561,0.999837789585196,2.6737967914438503,0.29,0.718,0.405,0.19240512658513856,0.08529570857383355,7.512547146785112e+16,4.67147803132385e+17,0.9629629629629629,0.45098274305447145,0,0.0,0,11617,,0
71201743,71201743,imVkohli,286744150.146482,514194.96153846156,0.05514044485972222,0.4775825415445886,0.9999980552161534,1.757469244288225,0.657,0.862,0.147,0.11115719430979723,0.197606131854257,1.793336758368102e+17,2.1226795539542035e+17,0.9523809523809523,0.23601932474909582,112,0.0,21,1585,TheOfficialtwitteraccountofViratKohliIndiancricketergamercarloverlovessoccerandanenthusiast,0
470094658,"""470094658""","""MarkBoardmanArt""",211566219.89854503,3.4395973154362416,0.07718434449427104,0.42430970333093976,0.7747543461829176,1.6474464579901154,0.455,0.789,0.18,0.1655461742658241,0.05599699855699855,1.0270769604895147e+17,2.1535893184668522e+17,0.7666666666666667,0.2659839872309176,72,-0.2,10,1040,FreelanceillustratorheavymetallistenerRepresentedbyMeiklejohn,0
18123507,18123507,Phillyfreezer,309415124.390702,38.62562814070352,0.1815037326006279,8.78394294833531,0.9747638069875088,3.6101083032490973,0.598,2.391,0.454,0.1920187742425932,0.09455641661579145,2.6527559179783668e+16,4.6243785741262163e+17,0.9317180616740088,0.3058989115208317,34,0.0,3,31457,TeamEarlyNewRothChildsRocNation,0
1260361130,1260361130,adropboxspace,175672754.73147988,0.2559943582510578,12.601995132278134,3.620313240787548,0.2038180797304885,5.847953216374269,0.063,0.995,0.278,0.04884100166595918,0.0759834856571999,2.2641240745479635e+17,3.646834559223393e+17,0.9964028776978417,0.2528402999658041,157,0.32999999999999996,28,7373,MostlyretweetingcoolMLpeopleAndneoliberalismthegoodkindCanadianguytraipsingthroughMachineLearninglikeablindclownthroughaminefield,0
259925559,259925559,DjokerNole,239605246.34276605,11676.394520547945,0.42333630648009557,0.9952369726448583,0.9999143644587635,1.9920318725099602,0.908,0.782,0.367,0.1989947627620974,0.18340113331113336,7.432473997931485e+16,4.353769958329142e+17,0.9754768392370572,0.36654944734616196,55,0.16727272727272727,13,2772,Laughaslongasyoubreatheloveaslongasyoulive,0
42282273,42282273,guillermomayuri,295512225.179785,0.187683284457478,0.011694947638451924,0.01695767407575529,0.1580246913580247,1.380952380952381,0.3103448275862069,0.3793103448275862,0.5344827586206896,0.1664785869799857,0.059027466786087474,1.0844053634886942e+17,2.0927333950514016e+17,1.0,0.14190379062485978,26,0.0,3,58,DirComConnectedAlwaysOn,0
15476570,15476570,azuzephre,322368048.022871,128.92307692307693,0.03859439568004986,0.5955329666741027,0.9923031379514505,1.6920473773265652,0.1,0.431,0.076,0.07674835987767191,0.12461232954545443,704110644.7575585,1.4395046481815771e+17,0.5394736842105263,0.36652808185027425,0,0.0,0,2222,,0
55553949,55553949,LeeNguyen24,291481518.8602891,55.585443037974684,0.674348071083758,1.8706860116965263,0.9823276103126224,1.8656716417910448,1.076,1.024,0.404,0.11767648527285376,0.11176619047619021,1.0247151357778786e+17,2.996413290954772e+17,0.9851485148514851,0.31316113341667795,85,0.0,19,6323,LAFCUSMNTTeamAdidasNguyeningInstagramLeeNguyenTwitchLeeNguyen,0
46252298,46252298,Nicole_Murphy,294037675.2263589,225.69053708439898,0.026739430564288375,5.370511784873612,0.9955886998510763,2.506265664160401,0.771,0.676,0.614,0.272925058797697,0.12246697253143686,386116274.3466876,4.3990256064762963e+17,0.8745928338762216,0.4555091486692823,46,0.0,5,18277,BOOKINGRequestjamienicolemurphydesignscom,0
1449904334,1449904334,ProjectSeagrass,169456412.7144761,0.9250140423141734,2.5865483222433214,5.350529882440649,0.4805232699508827,9.25925925925926,0.966,1.632,0.25,0.12544966708858005,0.11246457942520428,3.207799913902543e+17,3.5161443189150285e+17,0.744,0.20228633715645647,97,0.1,14,10529,Charityadvancingtheconservationofseagrassthrougheducationinfluenceresearchandaction,0
68014976,68014976,_lusantiago,287729736.242743,1.380952380952381,0.033030996810082765,1.6026039088673794,0.58,10.0,0.049,0.26,0.001,0.1117636349896822,0.011170562770562772,9.556037654595584e+16,420528508.1338774,1.0,1.0,0,0.0,0,5337,,0
16548023,16548023,9GAG,315827510.6460271,1482881.6,0.32800689144558265,11.51908772151722,0.9999993256377815,9.433962264150944,0.121,0.043,0.588,0.34281798369225297,0.04945751803751804,794364091.6754093,4.464687734148562e+17,0.9812925170068028,0.640294659466078,82,0.3,21,42148,GoFunTheWorldGetGAGapphttpstcoaMQpLLhWBContactusgaggagcom,0
53386869,53386869,Xavier_Drummer,292086458.0804491,0.3246753246753247,0.0005916056538040728,0.0665556360529582,0.24509803921568626,2.3333333333333335,0.04017857142857143,0.96875,0.07142857142857142,0.039875028996016124,0.011975845025510206,127848521.95479701,217489923.32678145,0.875,0.27418155469319416,144,0.19166666666666665,34,225,JusttryingtofollowTHEMASTERLEADERJESUSitsnoteasybutIknowwhatwaitformeintheendoftheroadandIgotsothrilledforthat,0
24340604,24340604,AnnieDuke,301699377.084501,61.039637599094,1.173003416247956,4.568012083147252,0.9838812727040397,5.154639175257732,0.308,0.923,0.489,0.1271287513076603,0.14090305104617615,1.2132695272666978e+17,3.647005057743876e+17,0.9488752556237219,0.17383451973551678,148,-0.20833333333333331,33,15967,SpeakerwriterstudentofdecisionscienceAuthorofThinkinginBetsIusedtoplaypokerNavigatinguncertaintyLessnoMoreIdontknow,0
78408666,78408666,DeptVetAffairs,284459138.2030611,778.75,0.411863724048712,7.666861447225361,0.9987175376723308,10.869565217391305,0.385,0.72,0.955,0.28028929003832287,0.03520369919432421,1.4239022519862734e+17,4.814800302989632e+17,0.9518324607329843,0.5702389517747019,123,0.0,22,25282,OfficialTwitterfeedoftheUSDepartmentofVeteransAffairsFollowingaTwitteruserdoesnotsignifyVAendorsement,0
1025087364,1025087364,GrasslandsMusic,182672189.696131,0.3797559224694903,1.8588051118499935,2.1407002382272444,0.27523413111342354,4.566210045662101,1.667,1.029,0.142,0.09457674333160757,0.08484153138528133,2.6832399423291795e+17,3.389342677847581e+17,0.8943661971830986,0.21531463272974788,160,0.2,28,4534,WildlifescientistprincipalecologyconsultantlockhartgarrattdronepilotwritermusicianphotographerandmodelmakerThinkingtoomuchallthetime,0
44196397,44196397,elonmusk,294743120.3855951,320916.661971831,0.4737087665263916,1.6406856226783502,0.9999968839359172,8.928571428571429,0.018,1.573,0.134,0.026885750677846505,0.10037325346148553,1.0132028267418909e+17,4.951208603584323e+17,1.0,0.285144455913801,0,0.0,0,5645,,0
2935614385,2935614385,arjitsingh2454,119756837.81715798,517.1481481481482,0.0425662541940436,0.3058998606487201,0.9980700500357398,2.2989130434782608,0.1276595744680851,0.15602836879432624,0.6879432624113475,0.13281103060652097,0.2240738352795092,3.5591139151668256e+17,2.7298458245731654e+17,0.9243986254295533,0.39380826568724886,0,0.0,0,424,,0
53807788,53807788,bisping,291959866.49100804,422.39570277529094,3.3354392564431183,7.318671657447854,0.9976381432465063,3.7037037037037037,0.267,1.204,0.693,0.17895879565678638,0.16276810515873003,8.536476134995168e+16,4.9081420018554214e+17,0.9163059163059163,0.37463850112614555,32,0.0,9,24751,YouknowwhoIamandwhatIdo,0
605896630,605896630,spiderblogg,199254714.13832998,0.5278219395866455,0.1526327752470956,1.0012189717202946,0.34547346514047866,2.8901734104046244,0.109,0.461,0.718,0.17861845736708312,0.07576788419913426,3.167563984173492e+16,1.2288121744324574e+17,0.8997214484679665,0.3183341146915737,105,0.0,25,2309,HiImAndrMarquesBrazilianImandIampartofAracnofaBrazilianwebsiteaboutSpiderMan,0
18863815,18863815,coldplay,307043210.7936709,16037.17950435365,0.2400287562441005,2.034475858903689,0.9999376487836585,4.166666666666667,0.828,0.397,0.214,0.2985756256842534,0.09926425384800376,5.197603879310285e+16,3.189341523012441e+17,0.8738317757009346,0.17281342028789634,90,0.0,14,7230,TheofficialColdplayTwitterpageColdplayaremanagedbyDaveHolmesofdaveholmesmgmt,0
25110374,25110374,UncleRUSH,301318927.2504239,4736.137896825397,2.949401181364885,19.557632352455247,0.9997889020708749,4.098360655737705,0.336,0.832,0.227,0.14717648684877482,0.09446896453083953,8.62494801475184e+16,4.068935366144078e+17,0.9295154185022027,0.25962692518079045,0,0.0,0,68209,,0
405427035,405427035,ArvindKejriwal,218231467.3801751,66768.63981042654,0.18172264740773417,10.46864976635143,0.9999850231332258,11.11111111111111,0.105,1.033,0.316,0.11450276183419135,0.06229673394660898,2.0864987645413472e+17,2.8036690292627565e+17,0.9620253164556962,0.5277982201497433,156,0.0,84,26470,,0
19800452,19800452,ArmandTweets,305349311.74094105,3.9995805369127515,74.02262762974958,1.9136221289266928,0.7999832200687977,2.5380710659898478,0.079,0.616,0.183,0.1722824252338533,0.059402872474747466,2.433406470219529e+17,2.995911696768605e+17,1.0,0.4650276769959189,143,0.03535353535353535,30,6763,ProducerBuzzfeedpreviouslyMashableCatenthusiastmarvelfanboymasteremojifiernewtoLAbutaNewYorkeratheartInstaamv,0
85603854,85603854,JLo,282056402.0109539,25881.151943462897,2.215318622605608,4.220194228932171,0.9999613633363182,14.285714285714286,0.637,0.621,0.474,0.18799085016359834,0.10435987831612833,5.550265672810505e+16,3.018939594912692e+17,0.9936708860759493,0.6240104887195176,122,0.0,26,13780,WorldOfDanceShadesOfBlueSecondActJLOVegasAlliHaveJLOxInglotElAnilloDineroLimitless,0
34999173,34999173,OfficialSisQo,298123708.2092991,23.79565816678153,1.2601050827405553,1.479203390595169,0.9596703586864377,2.207505518763797,0.38,1.23,0.423,0.1411654051741219,0.13599946067821075,1.8618646420201523e+17,4.485244512262297e+17,0.9408983451536643,0.28737500204720956,82,0.0,26,5105,MysonsnameisDragonMyyoungestsnameisStarmystBornistheOne,0
68433206,68433206,mattdusk,287594102.767828,224.74831964152352,0.4584461180917828,2.0437804334065524,0.9955702881793851,1.5313935681470139,0.41,0.377,0.184,0.0602873453655923,0.14436363275613273,3.4225732227454086e+17,4.3608342524400506e+17,0.9130434782608695,0.2182647511550819,140,0.05909090909090908,32,6803,JazzSingerCroonerAlmostDancerOldschoolmusicismygameCheckoutmynewmusicavailablenowonSpotifyhttpstcobQBnlTBPo,0
197897455,197897455,MattGrosack,252674954.89436102,0.6518847006651884,0.029748892220610636,0.29817280478589053,0.3946308724832215,2.652439024390244,0.5988505747126437,1.367816091954023,0.635632183908046,0.1791347664432828,0.0826568928889331,2.245190399488306e+17,3.389025663132134e+17,0.9674502712477396,0.14664639516777495,137,0.2875,31,872,InterestedinallthingsautonomydAppsUASSDCtennisnutfanofgoodfoodlibationopinionsonlyandnotmeantaslegaladvice,0
27335600,27335600,stuholden,300435900.2833891,609.4725,0.7652560821896943,0.23466702858579125,0.9983619245748171,6.827586206896552,0.3409090909090909,1.268939393939394,0.1493975903614458,0.033279807313857615,0.11562896716737071,1.2481352641884803e+17,4.7812236246633606e+17,0.9838709677419355,0.48633321117198397,66,0.0,16,854,FOXSoccerTVAnalystBRFootballUCLAnalystRCDMallorca,0
242359772,242359772,Ljimenez09,242834573.51885295,0.34467120181405897,0.09321901602385521,0.2960237455414028,0.2563237774030354,2.044334975369458,0.25180722891566265,0.9024096385542169,0.14216867469879518,0.04545070309725568,0.04990083711469249,8.694431427065672e+16,2.997153672347257e+17,0.6016949152542372,0.3134206231607616,0,0.0,0,832,,0
38180018,38180018,Erik_Seidel,297106578.06301,295.3454545454546,3.6019074602011805,0.646749732882886,0.9966255598502975,1.8148820326678765,0.096,0.946,0.217,0.04324990110448751,0.14111337271524768,1.8195662275541875e+17,4.529861574287934e+17,0.9861751152073732,0.29644886331708625,0,0.0,0,2226,,0
19926675,19926675,RepKevinBrady,305116410.979342,54.86980609418283,0.9336134988140202,3.268921513590855,0.9821012444841093,3.003003003003003,0.581,1.167,0.267,0.12041312448098314,0.11371068867243862,9.937129387405802e+16,4.646616885536644e+17,0.8876404494382022,0.26205801517572597,76,0.0,16,11549,DadHusbandWaysandMeansGOPChairmanLovesBaseballTexastaxreform,0
19675870,19675870,jaysean,305544862.5921991,577.535409556314,0.6656488944847756,5.0048087440467475,0.998271497330186,2.9411764705882355,0.401,1.439,0.455,0.1598661149846172,0.14301515452140431,6.366278144605075e+16,4.252692429781745e+17,0.9208791208791208,0.26359255392877357,62,0.25,15,17699,JaySeanSheezyTheShizzleSchnitzelOknotthelastone,0
331821111,331821111,geoffreyamoore,228572521.88380504,373.7096774193548,1.127190608374938,1.0221071110146989,0.9973312672176309,1.5313935681470139,2.074,0.644,0.835,0.18539908306690683,0.10162061922799402,1.459803205259468e+17,2.1115430712574352e+17,0.925748502994012,0.6014383122056999,159,1.0,30,2706,AuthorspeakeradvisorbestknownforCrossingtheChasmVenturepartneratMDVWildcatVenturePartnersChairmanemeritusChasmGroupChasmInstitute,0
720840916,720840916,htp_Disordia,156621441.6103499,1.2112676056338028,0.19252536364093448,0.1936286608537765,0.5477707006369427,1.7794871794871794,0.31412103746397696,1.175792507204611,0.1936416184971098,0.05370850788268105,0.0464793840552511,1.5828208359971622e+17,1.9775567714551325e+17,1.0,0.23209672150702362,0,0.0,0,351,,0
60464803,60464803,EderFranco_Gt,290064405.677552,1,0.0,0.0759555449367742,1.0,2.53,0.15019762845849802,0.18972332015810275,0.007905138339920948,0.031383019054870065,0.02750329380764164,38404676.18158274,1.0531424622924093e+17,0.5,1.0,9,0.0,3,255,WhoamI,0
19516074,19516074,LizHer0.0dez,305787238.905946,300.8933333333333,0.04323005775942782,7.23467731326895,0.9966875717692784,1.9455252918287937,0.339,0.604,0.178,0.09785369608991988,0.10380713353775851,399297541.5833707,3.362642722284751e+17,0.9719101123595506,0.22920519885119567,81,0.15,16,25606,WordsArePowerfulCreatorofwordafulBookingInquiriesmeciarebelonenet,0
816952,816952,RhiannonSL,365486288.2762091,0.8352352352352352,0.6276350368215222,2.1904580983759794,0.45511072324642743,1.5772870662460567,1.77,2.398,0.888,0.385121525929487,0.34831694624819604,1.1195413845582011e+17,1.907250044576605e+17,0.9752252252252253,0.3594941979903123,157,0.24444444444444444,34,9281,FocusedonconvergenceofcreativitycommunitysocialgoodthefutureFounderAvaConIncSingularityUGSPOFAfellowsalumDesignerintoVRag,0
82282572,82282572,AlecJRoss,283230599.04683995,615.8314814814814,2.834541192589259,4.951600585246325,0.9983788116689534,6.172839506172839,0.168,1.209,0.29,0.08458876639001812,0.13469393073593064,1.2721615066259693e+17,3.9306111545858086e+17,0.8206896551724138,0.290269198400254,82,0.0,14,16234,StartupadvisorObamaAdministrationAlumTeacherAuthorBaltCitySchoolsdad,0
20796069,20796069,jensstoltenberg,304172925.6331961,14.13872169676125,0.4138593194576601,0.9180462048642124,0.9339442246161419,1.86219739292365,0.598,0.85,0.116,0.05225418993397122,0.12262084595959592,2.5597143300062348e+16,4.863765367025285e+17,0.9741379310344828,0.2685214986192524,0,0.0,0,3234,,0
76966092,76966092,johnrampton,284922849.2818489,2.3063844827935207,4.601969983470648,7.47759474317361,0.6975548351366828,13.513513513513514,0.008,0.107,0.637,0.2842258048093956,0.08399629990379984,3.5066646409589786e+17,4.7446343561292397e+17,0.9764521193092621,0.5838188197717137,157,0.1,30,24724,EntrepreneurandconnectorFounderofDueCalendarIblogaboutmysuccessesandepicfailuresforEntrepreneurandTechCrunchfintechproductivity,0
23375688,23375688,selenagomez,302168272.8892281,46675.34375,0.04832274368312917,1.2506726678698639,0.9999785758712089,2.2123893805309733,0.538,0.684,0.598,0.25946403100168075,0.11757911616161616,3.623360337559981e+16,3.2931796894769075e+17,0.9531772575250836,0.2926437455197518,104,0.0,23,4377,TakiTakiwithDJSnakeOzunaPRandIAmCardiBisouteverywhereListennowhttpstcotccixSTGos,0
135839250,135839250,MominaMustehsan,266797182.96459794,7731.31914893617,0.15576776163155553,0.33970973378690594,0.9998706726946032,2.7247956403269753,0.915,0.994,0.27,0.07628699615666001,0.13625042087542083,1.6662904162675066e+17,3.1534284469260563e+17,0.9777777777777777,0.3692515680662295,65,0.0,15,1049,BBCWomenSBUunderForbesUnderAsia,0
1140450697,1140450697,the_underquoted,178983053.82417297,1.5,0.0,1.8816708777963338,0.6,1.4771048744460857,0.001,0.005,0.0,0.019893380846128562,0.07613967893217888,500353243.03005594,2.692380775106318e+17,0.0,0.0,142,0.0,26,3905,QuotingthosetoooftenoverlookedTweetahashtagtheunderquotedtoseeifanyquotesmatchthatwordTweetsoneunsolicitedquoteaday,0
21046818,21046818,jpmontoya,303898212.143898,3958.4756944444443,0.8369960395803775,2.908163209533859,0.9997474413086048,1.8416206261510129,1.537,1.558,0.37,0.16940564862637275,0.1354076178451178,7.678271701881912e+16,4.599883867728271e+17,0.9918918918918919,0.4711511369546673,35,0.0,4,10231,TeamPenskeSportCarProgramDriver,0
15187837,15187837,ysaraf,324703976.5669439,6.645038167938932,0.5609145965061817,0.5816695009309835,0.8691962056914628,1.9880715705765408,0.259,1.152,0.173,0.060283970109146184,0.11118878156565659,9.550843359607293e+16,1.537570851218406e+17,1.0,0.23906350990332628,15,0.0,1,2186,SearchEngineer,0
230425391,230425391,habibrkhan,245449593.3571341,1.1310195227765727,3.9614879238574154,4.890434665554564,0.5307410423452769,35.714285714285715,0.216,1.439,0.054,0.05046469118954607,0.03109179924242427,4.562768649515128e+17,4.569493195350986e+17,0.8148148148148148,0.420303646358124,157,0.5,27,14011,ProudMuslimEventOrganizerRealtorNatureLoverTravelBloggerxRJfmLhrxHostKaytvInnovatorAdventurousPTIManutdfighterPakistaniKHAN,0
16998020,16998020,lilyallen,313616019.33634496,2451.9556752278377,1.8028466823744154,8.8277225310702,0.9995923285487386,12.820512820512821,0.081,0.874,0.467,0.16501704634671008,0.07015037948162946,1.7201235687819315e+17,4.950718481636802e+17,0.9379014989293362,0.4879173127358436,33,0.25,10,32055,MyThoughtsExactlyoutnow,0
3098421349,3098421349,cdsimcoecounty,112043742.41193509,0.3005464480874317,0.06785921137877035,1.6610084239758107,0.23109243697478993,2.2222222222222223,1.129,0.018,0.714,0.2899958785015527,0.18056540223665202,1.966710858891089e+17,3.7258178900201274e+17,0.9215686274509803,0.2810333828265977,38,0.0,4,2159,CarpetandUpholsteryCleaningService,1
554067867,554067867,tammylou01,204396310.72873902,0.01944792973651192,1.1497663493148207,2.27417020563005,0.019076923076923078,5.9880239520958085,1.14,0.999,0.378,0.1630564031414191,0.10839809253246768,1056539392.0040326,3.345223826937174e+17,0.8809523809523809,0.303405962887482,118,0.16,18,5380,BuildingPraxistosupporthighimpacthighgrowthentrepreneursRecoveringjournalistgrantmakerimpactinvestor,1
256597786,256597786,quest4C,240365657.156425,0.3493723849372385,0.003594523486513411,0.4317022707302607,0.2589147286821705,7.633587786259542,1.129,1.399,0.338,0.20807029758040663,0.21026873106060642,1.9871456592118387e+17,3.1931939058629626e+17,0.7633136094674556,0.21983431097005648,0,0.0,0,1201,,1
103351486,103351486,ParaHunts_,275783972.6027069,1.2620689655172415,0.01723087804977597,2.066138922514046,0.5579268292682927,2.6954177897574123,0.001,0.003,0.953,0.4913964007743267,0.017115375180375175,887955644.4968818,1.7581123559043952e+17,0.9968520461699895,0.6189629938636427,30,0.0,3,6595,LeadInvestigatorofParaHunts,1
199973582,199973582,kathyscrafts,252340828.7445991,0.9269736842105263,0.0006847881132026221,26.803976326977033,0.4810515534312052,8.130081300813009,0.084,0.995,0.999,0.36143788939005156,0.13212930735930697,9.834685016391706e+16,1.5528158293302374e+17,0.924924924924925,0.5671795656744035,143,0.5,34,78284,ImakehandcraftedPillowsblanketsandmoreIalsosellbooksIhavehundredsofbookstochoosefromHavearequestjustletmeknow,1
