id,id_str,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,url_ratio,avg_cosine_similarity,avg_tweet_sentiment,std_deviation_friends,std_deviation_followers,unique_urls_ratio,tweet_url_similarity,user_description_len,user_description_sentiment,special_char_in_description,tweet_count,description,bot
1339835893,1339835893,HillaryClinton,171280938.6467991,29780.895674300253,0.5785862734227374,5.187099084224942,0.9999664225537912,3.787878787878788,0.099,0.645,0.482,0.11154518080592318,0.16992023869648853,1.553342385097446e+17,4.36777131563681e+17,0.7323651452282157,0.25151352667206295,154,0.0,35,10361,"2016 Democratic Nominee, SecState, Senator, hair icon. Mom, Wife, Grandma x2, lawyer, advocate, fan of walks in the woods & standing up for our democracy.",0
18118234,18118234,JBARsodmg,307536868.153743,2.1747611720202604,6.281299577500718,29.003320654032745,0.685015676513503,6.024096385542169,0.823,0.661,0.779,0.27117614019336794,0.06318415223665215,9.832829842900771e+16,4.081818506472213e+17,0.8010269576379975,0.42215565429538765,129,0.0,28,103444,The Artist / Songwriter | Booking/Feature Inquires: toketeam@icloud.com | #Instagram Jbarfromthe90s | #toke #toketeam #jbar #daze,0
46027637,46027637,aneesh_k,292207033.342047,0.5,0.0,0.00029568076788508813,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,7043963.5031007575,104709255.0,nan,nan,0,0.0,0,1,,0
631289812,631289812,Leander,194955631.59852004,4139.916398713826,0.19012325879526618,0.8376059653218021,0.9997585075611981,1.937984496124031,0.511,1.265,0.24,0.13709665476891886,0.2108758234126984,1.0754331490337835e+17,3.669024551897703e+17,0.9875,0.5067614801701311,131,0.3,22,1899,"Professional Tennis Player 🎾 18 Time Grand Slam Champion, 7 Time Olympian, Singles Olympic Medal Winner. inquiries@brandleander.com",0
9917652,9917652,EaterNY,342702463.427752,2216.284263959391,0.12807378027281988,10.119341323996936,0.9995489978365633,13.88888888888889,0.001,0.073,0.988,0.3308112309026144,0.12041389490139492,9.683874104718752e+16,4.8006337007456736e+17,0.5840080971659919,0.4636333541668289,46,0.13636363636363635,9,40507,Food news and dining guides for New York City.,0
3345625540,"""3345625540""","""MoixaTechnology""",101567609.94644094,1.4160852001468969,0.807280983014538,1.6417832425901562,0.5861073111415108,3.4364261168384878,1.732,0.947,0.771,0.2709235610704513,0.14533431998557006,2.21074766700417e+17,3.4797798395903386e+17,0.4345006485084306,0.367413988575536,123,0.0,22,2008,We're the UK's leading home battery company and platform for managing storage services. Get in touch at enquiries@moixa.com,0
120921934,"""120921934""","""RiotJaredan""",268801285.226712,1.1993598536808414,6.030614022670269,4.351479194057675,0.5453222453222453,10.1010101010101,0.241,0.991,0.107,0.047614619853671075,0.08651638424075916,1.2789531880468438e+17,1.6646154374438646e+17,0.9906542056074766,0.42820277737477463,131,0.9,25,13744,Proud husband; father of THREE dynamos of awesome. Narrative Lead. Riot Games. Views expressed on this twitter feed are mine alone.,0
960411667,"""960411667""","""LipComarella""",183394872.11233497,7.335311572700297,0.4155230684602906,0.19221475275714123,0.8800284798860805,1.6585365853658536,0.2769607843137255,0.7745098039215687,0.1543778801843318,0.09097442853474345,0.12069547515976095,2.227061501752184e+17,3.6483051330683514e+17,0.9402985074626866,0.31571508678934274,148,0.0,31,434,Director for Passion Pictures - looking for truth in color and shape. #indiegame artist for Old Man's Journey and ELOH,0
1619096238,"""1619096238""","""yummertime""",162095051.9974091,32.794117647058826,4.638345160665469,1.4039762299692995,0.9704090513489991,2.092050209205021,0.324,0.67,0.211,0.06096860250144405,0.11142165103415125,892705634.3539224,2.7985968783308067e+17,0.8672985781990521,0.2746887679485912,82,0.0,26,2638,"oh, hi! 👋👋😉😘 we’re Brock+Chris. Find us at https://t.co/vOLkvfylZk and on YouTube.",0
12925,12925,Janina,372976825.283546,159.07287093942054,2.2520991736186997,2.915544147208903,0.9937528452252321,2.932551319648094,0.181,1.123,0.283,0.17728540703943999,0.05950272426647429,1.119418089958199e+17,4.4212809611356454e+17,0.9823321554770318,0.26197838983956473,97,0.35,22,12596,"Actor. Musician. Geek. Luna//True Blood, Shiva//The League, Iden Versio//@starwars Battlefront II",0
487963726,487963726,tbrady14,207982009.237329,147.29291553133515,0.9396812768405673,1.7044705034822494,0.9932565895247457,1.7391304347826086,0.352,1.558,0.157,0.07002278392834485,0.1373037824675324,1.6857460492835107e+17,4.620916549451781e+17,0.9745222929936306,0.3006692236827277,34,0.0,6,4112,Joueur de rugby professionnel pour @USCXV Previously: @SaleSharksRugby & @LeicesterTigers,0
6249572,6249572,robinthicke,356929018.10782003,10676.805825242718,0.09004815627036243,0.6293688341476944,0.9999063478006281,2.3696682464454977,0.768,1.117,0.439,0.10812954225112868,0.15425803595478596,1.2987532737745882e+17,4.520485375641123e+17,0.8633257403189066,0.2665790543916348,39,0.5,10,2603,Hello I'm Robin Thicke. I love you all.,0
2415460153,"""2415460153""","""Narutogame_Info""",140824240.9921751,1467.4,0.0,0.43437975996901684,0.9993189866521384,2.002840909090909,2.449645390070922,0.1971631205673759,0.7713498622589532,0.3386779111338647,0.002839343851740546,3.233746493281866e+17,4.162085522766592e+17,0.4142857142857143,0.30140707281439305,105,0.0,16,729,「ＮＡＲＵＴＯ－ナルト－  」のゲーム最新情報をお届けする公式アカウントです。ナルトゲーム最新作PS4用ソフト「NARUTO TO BORUTO　シノビストライカー」2018年8月30日（木）発売！予約受付中！,0
2601769076,"""2601769076""","""AmishFarmHouse""",132416165.32955289,0.9444444444444444,0.05807145963532762,0.1481148464856109,0.4857142857142857,1.3757575757575757,0.6696035242290749,0.4977973568281938,0.3964757709251101,0.18690663852507614,0.11729809898862768,7.776032864935541e+16,3.5942776611733e+17,0.9555555555555556,0.20178099707687905,147,0.09999999999999999,29,227,"Lancaster’s authentic Amish experience! Learn about the Amish way of life - guided bus tours, farmhouse tours, 1-room schoolhouse. Open year-round.",0
2516059411,2516059411,TheMrJuanBrown,136032370.30123496,1.1461456102783727,0.013973144743348957,2.2744468784514824,0.53404839111998,1.6339869281045751,1.681,0.025,0.609,0.12639207416011958,0.11067440746753249,3.8715120423329894e+17,3.99838716612465e+17,0.9540229885057471,0.6531906494189293,107,0.6,25,3585,"""Good things come to people who wait, but better things come to those who go out and get them."" --Anonymous",0
739327418,739327418,LarryNoble_DC,192611508.490196,8.78,0.03364284954099633,0.32431706957520456,0.8977505112474438,1.858611825192802,0.12448132780082988,0.5034578146611342,0.5732647814910026,0.09769755784062406,0.0817786769488248,1.3042686504979176e+17,3.393449881980078e+17,0.9910313901345291,0.37697313272480126,144,0.0,30,779,"Democracy and ethics advocate; CNN contributor. Formerly Gen Counsel FEC; Gen Counsel CLC; Adj Prof GW Law; Counsel Skadden, Arps; Exec Dir CRP.",0
2400631,2400631,yayitsrob,361848442.3024161,11.737283064033512,10.294024692489684,0.1766927600770636,0.9214903213681639,6.273584905660377,0.007518796992481203,0.837593984962406,0.3453333333333333,0.05281179395036335,0.08998661014911001,1.1986965507920962e+17,3.353375491520699e+17,0.8185328185328186,0.2906733235061251,158,0.0,37,823,"Staff writer at @TheAtlantic, covering Trump, the environment, climate change. // DM for Signal, email",0
183387449,"""183387449""",XabiAlonso,253957183.73327088,21986.58679245283,0.26774907092770595,0.2068506164219126,0.9999545197929433,1.3130434782608695,0.26158940397350994,0.640728476821192,0.39403973509933776,0.13031020802282478,0.0702882817452354,1.038280320615255e+17,3.031115627723561e+17,0.9873949579831933,0.21696166093586747,29,0.0,4,608,Cuenta oficial de Xabi Alonso,0
50883510,50883510,Juh_Honda,290833684.6829729,0.4061855670103093,0.9120264053633852,0.5525632293081096,0.28885630498533726,4.149377593360996,0.39,0.86,0.084,0.05855577543336984,0.13901819264069257,1.5176867592387584e+17,2.700052512534226e+17,0.9880952380952381,0.30383450192264794,102,0.0,30,1865,"J-Rox Vocalist, Psychology student      check J-Rox  album 《Yume no Mukae》 (:  https://t.co/Hv7iR1UII0",0
1501471,1501471,LanceUlanoff,362503565.529032,11.248473461719117,6.228365772637285,15.931049923804101,0.9183571729876903,17.857142857142858,0.366,0.553,0.359,0.1775634793515508,0.08624253787878781,8.296903001155614e+16,4.2233382895840115e+17,0.9860724233983287,0.2163210520184644,156,0.03333333333333333,36,67428,"Tech and social media expert, influencer, talking head, cartoonist, and robotics fan. Ex- @Mashable, @PCMag. 
Sign up for LanceList: https://t.co/0OG78CQOlZ",0
79758113,79758113,tonyparker,282146406.1394081,17140.897637795275,0.03950289550912435,0.7444305347494674,0.9999416634015014,1.8050541516245486,0.821,1.202,0.36,0.15389461340289495,0.08987578643578645,1.186804524290916e+17,4.5267651773995226e+17,0.925,0.23529968045874652,31,0.0,4,2440,Twitter officiel de Tony Parker,0
2223415243,2223415243,statementartist,150983470.81443596,0.7231920199501247,2.267246859232157,14.499621635341848,0.4196816208393632,17.24137931034483,0.0,0.132,0.0,0.39620890544862375,0.05678823593073593,2.5225705288883526e+17,3.101132519916301e+17,nan,nan,118,0.0,26,25329,The artist makes artist statements out of everyone's tweets. Follow me and I might make one from yours. // by @ibogost,0
469973314,"""469973314""","""miel""",209688899.51312804,153.19959677419354,19.242632344242818,2.4874793144085543,0.9935148987356668,4.0,0.007,1.177,0.06,0.01969034663815815,0.06009098214285715,8.80562096592997e+16,4.4737528839437824e+17,0.9833333333333333,0.28734977500397746,36,0.0,7,6076,male comedian // @punchupthejam host,0
4681944553,4681944553,Miv4t_,85269817.5073111,1,0.07802057274755611,0.4438053358886958,1.0,1.6343283582089552,0.08447488584474885,0.3036529680365297,0.18284424379232506,0.2624981227093118,0.020869611953133405,nan,4.5355600341258394e+17,0.9876543209876543,0.3997160559394607,33,0.0,5,443,"Department of History, Bank Clerk",0
14872237,14872237,realmadrid,327200860.080225,573599.074074074,0.0058092756832422475,16.795672232195745,0.9999982566250508,12.658227848101266,1.346,1.101,0.252,0.26622991031976156,0.027803030303030274,1.5895210473544403e+17,3.1426595159861306e+17,0.7896825396825397,0.46799332909257435,127,0.2,38,63654,⚽️ Cuenta oficial del Real Madrid C.F. 🏆@realmadriden: 🇬🇧. @realmadridarab: العربيه.  @realmadridfra: 🇫🇷. @realmadridjapan: 🇯🇵.,0
25215221,25215221,PepeAguilar,301253350.585412,2171.328431372549,0.37026111006979573,9.888638895504638,0.9995396644514899,2.8735632183908044,1.29,0.225,0.69,0.23488961743387482,0.017473475829725835,7.754412862005274e+16,4.349077480370629e+17,0.8666666666666667,0.2413058666360907,63,0.0,15,34489,Hago música y shows. (lo último...dentro y fuera del escenario),0
62902439,62902439,ReggieBush,289272926.245466,6805.718309859155,0.05017821815679686,2.125107274914343,0.9998530863252337,4.25531914893617,0.135,0.748,0.468,0.15021803820170793,0.07669266986254483,5.537447835922971e+16,4.8142993863125914e+17,0.9957264957264957,0.4863691923361044,53,0.0,9,7133,I can do all things through Christ who strengthens me,0
14260960,14260960,JustinTrudeau,331776221.0319481,4525.797705943692,0.01796873802907633,5.277079817698591,0.9997790932873614,11.904761904761905,0.335,0.938,0.285,0.1040175129974504,0.13337740169552678,6.201251908842838e+16,4.9183389648646976e+17,0.9333333333333333,0.1984453317565579,123,0.0,23,20311,Account run by the 23rd Prime Minister of Canada and staff… Compte géré par le 23e premier ministre du Canada et personnel.,0
20265966,20265966,Stroke9,304733936.506042,157.90744101633393,0.8205243002039007,1.0127549413712278,0.9937070284839763,1.8050541516245486,0.174,1.1,0.319,0.07818771224156258,0.0842772516233766,1.0350696045806869e+17,1.6797774981159584e+17,0.9623824451410659,0.1816111925013079,23,0.0,5,3574,Band. Backpacks. Beers.,0
3030922321,3030922321,DJ44,114317581.90206695,47.51120448179272,2.1222562265867295,2.828163390273341,0.979386205502786,7.407407407407407,0.411,0.94,0.587,0.22372847299935572,0.08991916125541127,9.950330743371954e+16,3.341906254843633e+17,0.9318568994889267,0.31737719754024263,159,0.0,31,3742,"U.S. Chief Data Scientist, OSTP.  This is an archive of an Obama Administration account, maintained by the National Archives and Records Administration (NARA).",0
813286,813286,BarackObama,365552940.9872019,165.68210567820796,0.002599897014734382,3.670345521982747,0.9940005557529338,3.048780487804878,0.552,0.308,0.63,0.235298162961269,0.10756918019480531,3.1657245618196932e+16,4.546635275941475e+17,0.9746031746031746,0.5335247148848626,33,0.0,7,15530,"Dad, husband, President, citizen.",0
38669096,38669096,Janea00,296898896.80129504,0.31771894093686354,0.2942092440931528,0.3605591032951695,0.241112828438949,2.6178010471204187,0.225,0.913,0.196,0.05704155380035051,0.07878923340548333,2.0457885474843133e+17,2.309733071792133e+17,0.9897959183673469,0.23881155955633251,1,0.0,1,1257,❤,0
21323673,21323673,EmilyOsment,303618932.01342297,11005.488888888889,0.7228007770948153,2.400040060636879,0.9999091445046558,2.793296089385475,0.116,0.746,0.113,0.04501945377529475,0.09146658664021151,8.709511790552984e+16,4.6696814598900346e+17,0.9823008849557522,0.4150770151343891,22,0.0,3,8435,with reckless abandon.,0
50374439,50374439,tomhanks,292825474.994818,611919.68,0.0,0.25463358337016107,0.9999983658012669,1.3836276083467094,0.07888631090487239,0.16357308584686775,0.3638470451911935,0.17293983417262965,0.0880470394643337,1.8162428094599645e+17,4.854117622578874e+17,0.9904458598726115,0.41103162002669896,155,0.3122727272727272,39,864,"I'm that actor in some of the movies you liked and some you didn't. Sometimes I'm in pretty good shape, other times I'm not. Hey, you gotta live, you know?",0
236901430,236901430,krishnasaini16,243923479.2148881,0.17073170731707318,0.0106262833259956,0.16966632377172977,0.14583333333333334,2.5698924731182795,0.1297071129707113,0.7112970711297071,0.18828451882845187,0.049950210160281706,0.12013644866678341,1.7538107868569997e+17,4.3223870790821594e+17,0.9777777777777777,0.5706403087976489,42,0.4,9,479,my humble learning attitude....is the best,0
3183805537,3183805537,KCucchia,108058520.26683688,0.707936507936508,5.189188215934599,2.0261021477932624,0.4144981412639405,6.993006993006993,0.953,1.426,0.2,0.08033816331608894,0.11058143142736894,4.1829022399406086e+17,4.520589196515473e+17,0.855,0.1824315911125576,83,0.0,15,2539,#Entrepreneur #Altcoin #Investor #ICO #Advisor @Loligo_co @FairCoinTeam @HelixHills @Build1X,0
427036400,427036400,LarsLuv,215813272.89731503,11.703852327447834,0.12130486530574135,0.4676042332577752,0.9212837197548803,3.0120481927710845,0.323,1.522,0.536,0.14410940905040168,0.15826194513819516,6.881652414723547e+16,2.4293239380801728e+17,0.9365671641791045,0.21443497106484738,120,0.0,27,1168,@Glidesf (7 years). Investor. Accepted $3.4B offer for labor of luv; SuccessFactors. GP Luv Ventures. Board partner a16z,0
19278408,19278408,LiquidNewsroom,306170829.752074,2.4725763943300807,0.6309889160781207,17.73456996016525,0.7120293734551757,5.347593582887701,0.172,0.429,0.861,0.22390547508987088,0.04500568326118323,1.8455178703813056e+16,2.667691603441062e+17,0.9802555168408827,0.15218977114290927,159,0.0,39,62845,"Curated media & journalism news, no bot/ @SteffenKonrath https://t.co/1tl2IUcbOs  | PGP Public Key: https://t.co/wz1S9v9QCn | IMPRESSUM https://t.co/dkfqQkPJza",0
2480079168,2480079168,SavedYouAClick,139297433.67245412,791.2611275964392,2.366274749720541,3.2389742445716028,0.9987377898963264,2.6455026455026456,0.015,0.528,0.297,0.13059818094486855,0.04277242334054836,6.13566308183358e+16,4.560734451908968e+17,0.9797979797979798,0.6210578850143427,39,0.0,11,5222,Don't click on that. // by @jakebeckman,0
61374526,61374526,taychilders,289770204.646425,0.6809269162210339,1.2266602787326475,1.4493912530188136,0.4050901378579003,1.6207455429497568,0.38,0.728,0.215,0.08121899040074432,0.06481073653198652,1.3612558834798914e+17,2.216130952898522e+17,1.0,0.213222279321043,54,0.0,13,4861,Design & type by day. Making WAX BBY candles by night.,0
14817982,14817982,AubreyODay,327606813.226408,63.631041729210445,0.7260508341003772,9.282004760683899,0.9845275586893714,4.081632653061225,0.217,1.454,0.373,0.17233866197350653,0.10529112463924954,9.31415028757854e+16,4.228735937499805e+17,0.9624664879356568,0.46406688291342907,148,-0.1,30,35218,White Lightning: https://t.co/2pa6U2H6FK Tender Green Life: https://t.co/n7rVF7tYJ3 Remix Album: https://t.co/3Oa4GNg8CU BookingAubreyODay@gmail.com,0
2513859613,2513859613,GenerateACat,137983241.45748806,414.0,0.0,7.444451870747493,0.9975903614457832,9.090909090909092,0.0,0.579,0.0,0.46812937228839596,0.03581477272727273,242584530.54977018,2.670099697460102e+17,nan,nan,138,0.0,26,11889,Yet another procedural cat generating bot. FOLLOW and TWEET AT ME to generate a cat! Generator by @mousefountain. Consciousness by @bzgeb.,0
29952857,29952857,MsLaurenLondon,299425802.9079821,11567.069124423962,0.0011542091451156862,1.1129461681778006,0.9999135551500217,2.450980392156863,0.451,0.407,0.542,0.13869658590071954,0.1057822222222222,277922971.5917915,4.694600026063419e+17,0.9981549815498155,0.6803364324036828,141,-0.325,30,3857,"What lies behind us, and what lies before us are small matters compared to what lies within us. - Ralph Waldo Emerson https://t.co/hLbEE7y5VQ",0
55151551,55151551,abhishek_shetty,291579046.2063191,1.2661448140900196,0.09867375716580717,1.6173014012341609,0.5587219343696027,2.9673590504451037,0.044,0.825,0.287,0.06927606144903645,0.10521812173937159,2.1148764427892704e+17,3.685826215091e+17,1.0,0.38095415110567943,78,-0.25,13,5464,"Cricket fanatic, WWE fan, wannabe coder who is currently trapped in Jamshedpur",0
50062315,50062315,jeslyncat,292913507.58518505,1.2703703703703704,1.7105172244550364,2.360920825062616,0.5595432300163132,2.6246719160104988,0.129,0.505,0.162,0.06215544823672145,0.08413276073463576,1.7971354539462374e+17,1.7952148858899456e+17,0.9691358024691358,0.2642231554464012,53,0.2,10,8005,"""Too much television watching got me chasing dreams.""",0
248168058,248168058,busaao,241699882.12614107,0.2586989409984871,0.0,0.507962184011017,0.20552884615384615,125.0,0.001,0.759,0.959,0.7573980845192619,0.0005787878787878788,123602336.42671306,212830249.3704483,0.0072992700729927005,0.6361953208841941,138,0.0,30,1421,"quer ir no Planeta Terra e ñ tem ingressos? o onibus mudou, mas suas chances continuam as mesmas.Siga o novo busão: http://t.co/0kD9W9ocdA",0
166739404,166739404,EmmaWatson,259551994.68152094,73922.49742268042,0.33121687277142925,0.5522500421384936,0.9999864725015067,2.444987775061125,0.585,1.144,0.298,0.13102551394699014,0.1197408559496059,1.2517382183704837e+17,3.900334511852616e+17,0.9563758389261745,0.16001650131838083,0,0.0,0,1660,,0
23004495,23004495,amaditalks,302394742.372134,5.522734116230051,0.5082945516653405,109.48818931268231,0.8466900563198227,125.0,0.023,1.037,0.171,0.0387094538911789,0.06999651140526146,1.7867065796003136e+17,3.6035499239436704e+17,0.9941520467836257,0.6024142725554745,132,0.3952380952380952,34,383932,"💜🏳️‍🌈 ♿️✡️ Comfort the afflicted, afflict the comfortable and be better humans.  Get your preposition right. https://t.co/GkXVKBGrjs",0
101798589,101798589,Maisie_Williams,276072852.3053701,2077.6907001044933,0.6691103397434881,1.0462281879150985,0.9995189279482755,2.3529411764705883,0.256,0.988,0.34,0.08492325693752907,0.08444475788100783,1.1673454128316726e+17,4.8442884288705504e+17,0.9176470588235294,0.24151571522769283,10,0.0,1,3348,@daisieapp,0
751067894,751067894,gaGunNarang,194017691.0914049,245.78582434514638,1.0727763990446777,0.3241931168553447,0.995947903399016,1.7945544554455446,0.5710344827586207,1.486896551724138,0.18844566712517194,0.06953176071888395,0.17708751479556142,1.6836292972413862e+17,4.0496831854842426e+17,0.9854014598540146,0.2138111487322989,66,0.0,10,731,"Shooter|Breathe,Eat,Sleep Shooting Sport|
In pursuit of Excellence",0
17998052,17998052,Eve6,309848224.3924849,379.96,0.5721924027404564,0.5434712441233671,0.99737505249895,1.9920318725099602,0.407,1.765,0.529,0.16484112290943684,0.11526806637806643,1.4642741089287862e+17,2.285496874666419e+17,0.8147448015122873,0.22472415671658816,66,0.0,11,1949,https://t.co/4p5lMa6faA @maxcollinsmusic @jonsiebels @benhilzinger,0
77525682,77525682,arthchan2003,284714009.408514,8.255868544600938,0.5489635031472607,1.2611897839027173,0.8919604362160791,2.816901408450704,0.132,0.842,0.576,0.15255258263388818,0.06728535131535132,2.3874637670760102e+17,2.3112155902116867e+17,0.8489583333333334,0.16416635169765012,121,0.0,24,4156,"co-admin of FB https://t.co/glAQRLwHJb, principal speech architect at Voci,  #deeplearning #artificialintelligence #aidl",0
55117855,55117855,amyschumer,291592668.21721005,2335.2311507936506,3.7227602691003843,2.802440832947424,0.9995719601634195,3.236245954692557,0.476,1.254,0.397,0.14881602192549492,0.10490413419913418,3.729514394459203e+16,4.870988087209778e+17,0.9269521410579346,0.20865849367951134,55,0.0,14,9461,On tour - tickets on-sale here: https://t.co/u2LfstdCwR,0
295218901,295218901,VitalikButerin,233830188.89352012,5185.675159235669,1.3434980379845458,2.899827448323079,0.9998071982591353,10.75268817204301,0.022,2.339,0.221,0.04220428397376958,0.05263454449320525,2.6526413074537168e+17,4.815565982726178e+17,0.9095022624434389,0.1732346878092147,126,0.0,27,7908,"See https://t.co/iBNSW4KCSO

Not giving away ETH.

For inquiries about me advising your ICO, please email: noreply@buterin.com",0
21447363,21447363,katyperry,303525066.12031007,496054.94444444444,1.7213102254721495,2.637900092517018,0.9999979840983437,3.3333333333333335,0.621,0.726,0.426,0.14398326997290295,0.08827528499278497,1.5042266179745216e+17,3.440375390101162e+17,0.784037558685446,0.2778710884531302,12,0.45,3,9275,Love. Light.,0
888010524,888010524,lucascanto96,188172427.4423809,0.2017167381974249,0.011019680344161708,6.1852547465084315,0.16785714285714284,100.0,0.014,0.055,0.001,0.02608744686180609,0.008900000000000003,359065291.14151204,5.5638133454704536e+16,1.0,1.0,47,0.0,10,13471,rio grande do sul-brasil http://t.co/h8ZQtbKHwR,0
17483104,17483104,Lionel_Messi,311611857.48953605,150971.7142857143,0.000277268011224192,5.838432512347811,0.9999933762865381,4.524886877828054,0.003,0.0,1.103,0.4650399073573984,0.10898931096681085,42177399.41605152,3.268302569363274e+17,0.9365367180417045,0.6690477796928095,118,0.2,23,21057,"It's all about Leo, Non official Lionel Messi Newsstream, NOT affilaite with lionel Messi, Just for Fans and real Fans",0
14425825,14425825,jerrytrainor,330236761.38703895,16979.340659340658,0.003662826618452521,0.356340703880881,0.9999411083664302,1.8315018315018314,0.182,0.982,0.271,0.07515630596715024,0.11213083881396366,1.2854707736387232e+17,4.242898239510785e+17,0.9298892988929889,0.27595500621820374,49,0.0,6,1361,Soon to be rediscovered. Snapchat=thejerrytrainor,0
80677679,80677679,nasnog,283755371.3867669,0.96875,0.0,0.597404726372364,0.49206349206349204,5.714285714285714,0.08,0.48,0.01,0.02724960512360173,0.021231749639249627,62252034.646866895,285428968.6870472,1.0,0.75,22,0.0,5,1962,http://t.co/rn21deoPKI,0
30113280,30113280,fishtale13,299380065.74440503,0.25727622185612303,0.34920160679386775,5.239467083754271,0.20462983184101333,5.617977528089888,0.794,0.967,0.704,0.2589723599017816,0.0490067023809523,1.39311413833886e+17,2.6644112743843424e+17,0.9659090909090909,0.16619340869257393,155,0.19999999999999998,34,18156,"NJEMT & #NREMT Former Bond Trader/NYC Sales Manager/Fixed Income Specialist, For PWJC & UBS. Husband, Dad, Grand-Pa, Outdoorsman and of course a fisherman.",0
2750248354,2750248354,TWWiFi,129973083.43153405,1.5414273995077932,1.286961850744374,2.004230361567297,0.6065203357004519,3.1645569620253164,1.021,1.032,0.538,0.21471205615170286,0.15297498376623359,1.1017798618613971e+17,2.3187180094317942e+17,0.9572490706319703,0.18135368169378185,128,0.2681818181818182,24,3015,#Tech company #connecting New Yorkers with Free #WiFi in #NYC underground #subway stations. Follow @TransitWireless for updates.,0
30912657,30912657,Im_Just_Chloe,299061330.69869304,21.855384615384615,0.6786353806620273,1.659753197915431,0.9562466343564889,2.1691973969631237,0.921,0.562,0.787,0.16759358253207035,0.13156802188552186,4.761875695327928e+16,2.1555164905545443e+17,0.98856416772554,0.4378319682054382,0,0.0,0,5745,,0
196994616,196994616,eucopresident,252858083.821486,2335.630890052356,0.02255178048420951,1.899474965329101,0.9995720333903582,2.8328611898016995,0.689,0.529,0.363,0.15712570292087147,0.10993254653679667,9.645413567475485e+16,4.9340589063955226e+17,0.9008264462809917,0.39249310463442844,93,0.0,17,5560,"Twitter channel of Donald Tusk, President of the European Council. Managed by the media team.",0
257336165,257336165,JayKimLaFlare,240090262.46184993,0.46875,1.7464231814342166,5.741640605766109,0.3191489361702128,6.0606060606060606,0.037,0.678,0.163,0.10492251091383187,0.035410385771635765,3.285923795005925e+17,3.173313770712748e+17,1.0,0.6011693940829916,24,-0.5,7,16008,Sorry for the get off 🦍🦍,0
33946296,33946296,shannonleetweed,298378203.79709506,317.7155172413793,0.7129099823412469,9.71144394303848,0.9968624056693084,2.840909090909091,0.415,1.042,0.422,0.10932613398724,0.12749081800144293,7.403553386365574e+16,4.6909822913539795e+17,0.976303317535545,0.3418259783619553,58,0.0,7,33546,@NickTSimmons @sophietsimmons @genesimmons @genesdoggeorge,0
36704352,36704352,LizGillies,297599294.48211503,6163.832271762208,1.192647988691151,3.36920153572561,0.999837789585196,2.6737967914438503,0.29,0.718,0.405,0.19240512658513856,0.08529570857383355,7.512547146785112e+16,4.67147803132385e+17,0.9629629629629629,0.45098274305447145,0,0.0,0,11617,,0
71201743,71201743,imVkohli,286744150.146482,514194.96153846156,0.05514044485972222,0.4775825415445886,0.9999980552161534,1.757469244288225,0.657,0.862,0.147,0.11115719430979723,0.197606131854257,1.793336758368102e+17,2.1226795539542035e+17,0.9523809523809523,0.23601932474909582,112,0.0,21,1585,"The Official twitter account of Virat Kohli, Indian cricketer, gamer, car lover, loves soccer and an enthusiast.",0
470094658,"""470094658""","""MarkBoardmanArt""",211566219.89854503,3.4395973154362416,0.07718434449427104,0.42430970333093976,0.7747543461829176,1.6474464579901154,0.455,0.789,0.18,0.1655461742658241,0.05599699855699855,1.0270769604895147e+17,2.1535893184668522e+17,0.7666666666666667,0.2659839872309176,72,-0.2,10,1040,"Freelance illustrator, heavy metal listener. Represented by @Meiklejohn_",0
18123507,18123507,Phillyfreezer,309415124.390702,38.62562814070352,0.1815037326006279,8.78394294833531,0.9747638069875088,3.6101083032490973,0.598,2.391,0.454,0.1920187742425932,0.09455641661579145,2.6527559179783668e+16,4.6243785741262163e+17,0.9317180616740088,0.3058989115208317,34,0.0,3,31457,#TeamEarly NewRothChilds/RocNation,0
1260361130,1260361130,adropboxspace,175672754.73147988,0.2559943582510578,12.601995132278134,3.620313240787548,0.2038180797304885,5.847953216374269,0.063,0.995,0.278,0.04884100166595918,0.0759834856571999,2.2641240745479635e+17,3.646834559223393e+17,0.9964028776978417,0.2528402999658041,157,0.32999999999999996,28,7373,Mostly re-tweeting cool ML people. And neo-liberalism(the good kind) Canadian guy traipsing through Machine Learning like a blind clown through a mine field.,0
259925559,259925559,DjokerNole,239605246.34276605,11676.394520547945,0.42333630648009557,0.9952369726448583,0.9999143644587635,1.9920318725099602,0.908,0.782,0.367,0.1989947627620974,0.18340113331113336,7.432473997931485e+16,4.353769958329142e+17,0.9754768392370572,0.36654944734616196,55,0.16727272727272727,13,2772,"Laugh as long as you breathe, love as long as you live!",0
42282273,42282273,guillermomayuri,295512225.179785,0.187683284457478,0.011694947638451924,0.01695767407575529,0.1580246913580247,1.380952380952381,0.3103448275862069,0.3793103448275862,0.5344827586206896,0.1664785869799857,0.059027466786087474,1.0844053634886942e+17,2.0927333950514016e+17,1.0,0.14190379062485978,26,0.0,3,58,DirComConnected /AlwaysOn/,0
15476570,15476570,azuzephre,322368048.022871,128.92307692307693,0.03859439568004986,0.5955329666741027,0.9923031379514505,1.6920473773265652,0.1,0.431,0.076,0.07674835987767191,0.12461232954545443,704110644.7575585,1.4395046481815771e+17,0.5394736842105263,0.36652808185027425,0,0.0,0,2222,,0
