id,id_str,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,url_ratio,avg_cosine_sim,avg_tweet_sentiment,std_dev_friends,std_dev_followers,unique_urls_ratio,tweet_url_similarity,user_desc_len,user_desc_sentiment,special_char_count,tweet_count,bot
2837739489,2837739489,AutoNetflix,122933224.71243405,4.6461538461538465,0,8.122497415452607,0.8228882833787466,11.764705882352942,0,0,0.0,0.04011931623352458,-0.07233611111111114,661279214.1731235,2.7083622316675792e+17,0.0,0.0,130,0.0,22,11557,1
1917949477,1917949477,VoynichTechNews,156217362.00390697,1,0,6.483151341236133,1,7.8125,0,0,1.005,0.251976718686537,0.018731060606060602,nan,1.821075391704824e+17,0.9321357285429142,0.5929576100108865,159,-0.5,31,11722,1
2389455080,2389455080,ButtlawMcButt,141880570.7885921,5.333333333333333,0,0.8866499429822904,0.8421052631578947,32.25806451612903,0.033,0,0.0,0.08736291155338806,0.02643154761904761,14321834.426254023,1448131343.9825127,0.5,1.0,8,0.0,0,1456,1
3227021524,3227021524,dronesweetie,106185358.43447995,17.774193548387096,0.004068357505866112,1.9284014577805373,0.9467353951890034,5.813953488372093,0,0,0.0,0.07762388874486947,0.03713968253968254,983691715.1067741,3.1337167706407994e+17,0.0,0.0,150,0.0,37,2370,1
2836962348,2836962348,ARealRiver,124515621.23164606,1,0,24.44570383933795,1,23.80952380952381,0,0,0.0,0.0,0.0,nan,2.966651615710527e+17,0.0,0.0,53,0.0,11,35447,1
2758649640,2758649640,tiny_astro_naut,127902405.46167397,7408,6.9598315746043,9.394387819860428,0.999865029018761,8.620689655172415,0.009,1.028,0.025,0.8125382175313622,0.0059375,227492562.0,4.289175539772841e+17,1.0,0.7437466811146585,98,0.0,16,13986,1
2526900595,2526900595,epigen_papers,135521560.258646,3040,0.0031876846693287626,25.005473620082547,0.9996711608023676,9.433962264150944,0,0,1.0,0.2782192815387341,-0.015280781024531023,0.0,4.219661521065625e+17,1.0,0.75,159,0.525,34,39308,1
3297361261,3297361261,tardygram,98709535.0851891,1,0.0008752953797769828,0.26521450007242575,1,13.173913043478262,0,0.9405940594059405,0.0,0.6643811183186994,0.0,nan,2.1925128851954166e+17,0.0,0.0,157,-0.05,35,303,1
345689601,345689601,SharksOnCouches,224626219.2805469,0.3937298294144767,40.02668623813072,7.215827276047513,0.28250082699305323,3.8314176245210727,0.013,1.055,0.115,0.05688319202571207,0.07418115079365079,2.375284741308625e+17,2.533833021521902e+17,0.9818181818181818,0.4200081993381262,33,-0.05,6,18781,1
2706729062,2706729062,adventvrecall,129536208.43541408,4.909090909090909,0.03668472357957981,1.3293209835291375,0.8307692307692308,13.88888888888889,0.143,0.68,0.0,0.2440256717650208,-0.02475,933744603.4532026,2.0174207989729946e+17,1.0,1.0,58,0.0,14,1993,1
2216213125,2216213125,greatartbot,151204341.53815198,1,0,3.651895139933353,1,3.952569169960474,0,0,0.0,0.75,0.0,nan,2.784914850201789e+17,0.0,0.0,63,0.0,14,6407,1
1890833028,1890833028,dtufreak,156915839.77495408,1,0.0005506136290887736,0.008259204436331605,1,13,0.3076923076923077,0.8461538461538461,0.6153846153846154,0.23001946386696331,0.08461538461538462,642421997.5255536,696229982.7170407,1.0,0.20152333246141416,147,0.23106060606060608,25,15,1
2567065662,2567065662,bot_things,133949285.70415592,30.4,0.003225101184594049,2.255635768505078,0.9681528662420382,14.492753623188406,0,0.058,0.0,0.4842016622925645,-0.007833333333333335,1202153527.1015744,8.121040171249195e+16,0.0,0.0,49,0.0,10,3497,1
2538521768,2538521768,MuzeumBot,135111401.46988702,1,0,0.6797590654884116,1,3.134796238244514,0,0,0.005,0.4098336783456958,0.00426542207792208,nan,2.916050720384256e+17,1.0,1.0,159,0.13333333333333333,35,1063,1
2794753213,2794753213,fantasy_florist,126663891.97649598,38.2,0.0013642404106141404,24.204353365116077,0.9744897959183674,23.80952380952381,0,0.001,0.0,0.2333779485878106,-0.006692261904761907,566729608.9997683,3.361380576345993e+17,0.0,0.0,65,0.4,11,35701,1
2669362848,2669362848,hypoxiapapers,130666338.11039901,1,0.0006612261524234443,15.203572922672254,1,9.174311926605505,0,0,1.0,0.21429208413097448,-0.0047587481962481975,nan,3.635000773329471e+17,1.0,0.75,79,0.0,15,23082,1
2469697044,2469697044,netflixtaglines,137904902.21949506,1,0,90.7267994004007,1,83.33333333333333,0,0,0.0,0.15727397870310783,-0.0005476190476190477,nan,3.9533390609776256e+17,0.0,0.0,84,-0.08333333333333334,16,145461,1
2869819060,2869819060,MythologyBot,121120687.816396,1559.142857142857,0.05064700432760911,7.605610706210822,0.9993590330555809,8,0,0.004,0.0,0.049582691292943855,0.06320508658008657,3.439180825154671e+17,3.950208519275425e+17,1.0,1.0,23,0.0,5,10735,1
2796646086,2796646086,THMarcella,126575216.46382499,0.6875,0.011604167395753819,0.003412990410515829,0.4074074074074074,1,0.4,0.6,0.0,0.08169015610202433,0.125,848166179.5595644,2.235249657178272e+17,0.0,0.0,0,0.0,0,5,1
2907425432,2907425432,FFD8FFDB,120016430.55878806,1,0.0007199014301435868,54.883125329856625,1,43.47826086956522,0,0,0.0,0.47048414998721055,0.0,nan,2.4378387607903565e+17,0.0,0.0,75,0.0,16,76237,1
1431116617,"""1431116617""","""DuniaOnePiece""",168061209.03610992,75.53917050691244,0.4626885671356342,27.380881206270974,0.9869347943885846,5.847953216374269,0.311,0.455,0.33,0.09616816898743705,0.026901159257409258,5.483816654337332e+16,4.0280253379735e+17,0.95,0.4175786756943117,95,0.5,20,53257,1
2159821603,2159821603,wz77,153780682.50736904,1,0,23.85287891945874,1,28.571428571428573,0,0,0.0,0.14951575366639083,-0.04095833333333336,nan,1.5780128157516387e+17,0.0,0.0,101,0.1,16,42455,1
3068667437,3068667437,scell_papers,111279951.5278709,88.35483870967742,0,1.5326534353969734,0.9888086642599277,2.816901408450704,0.496,0,1.0,0.26974996491328257,0.004312367724867729,1006101846.1371497,4.2713970552722016e+17,1.0,0.75,69,-0.07142857142857142,10,2003,1
3035152834,3035152834,bouquetbot,112847282.46478891,90,0,2.002905121534712,0.989010989010989,1.996007984031936,0,0,0.0,0.75,0.0,0.0,4.4412302235531437e+17,0.0,0.0,160,0.0,30,2634,1
3327104705,3327104705,censusAmericans,102321584.2316401,1,0,22.537790216181016,1,23.80952380952381,0,0,0.0,0.6564913685183872,-0.02154393939393938,nan,2.4736045532358867e+17,0.0,0.0,71,0.0,15,26908,1
187230074,187230074,isu_bot2_fs,252995137.32702088,40.23255813953488,0.0017075427004812265,0.13421285625782442,0.975747320924986,1.6239669421487604,0.926208651399491,0.05343511450381679,0.94,0.3771052487283073,0.11867153679653679,245876013.81120697,1.7950342796423978e+17,0.9962825278810409,0.7161335727692759,132,-0.07142857142857142,30,393,1
3227013130,3227013130,HaikuMurakami,106186928.72061801,1,0.004881956811877767,5.859975493190613,1,5.9523809523809526,0,0,0.0,0.060882403932172674,-0.003350288600288595,nan,2.5916840232482867e+17,0.0,0.0,130,0.0625,25,7257,1
2887281063,2887281063,fullmetaliberty,120095273.30293107,0.8955773955773956,0.5338161797449804,1.999292673195823,0.47245625405055086,2.4630541871921183,0.232,0.309,0.92,0.6194743236879487,0.002681818181818182,1.745750330605406e+17,3.69008816816121e+17,0.008264462809917356,0.9890128494102675,156,0.12999999999999998,28,2796,1
2364212785,2364212785,cancerSL,143188517.67131996,70,0,0.6534825663520498,0.9859154929577465,1.5337423312883436,0.011,0.001,1.0,0.2648887586940212,0.016764393939393937,23187864.5,3.79465805793325e+17,1.0,0.7461244838726099,155,0.10714285714285714,27,1088,1
2361303974,2361303974,phylogeo_papers,143353493.59794497,1,0,1.4513158680562668,1,3.3222591362126246,0,0,1.0,0.21087697781326464,-0.01295659236596737,nan,3.653857856129812e+17,1.0,0.75,77,0.0,14,2422,1
390583023,390583023,asdfghjkl0l2,218128241.87059903,0.4425897824987355,1.0785728522928653,5.360384285743425,0.3068022440392707,1.8018018018018018,0.65,0.553,0.84,0.6200195946670785,-0.005750000000000002,8.78000639549732e+16,2.8601997193798787e+17,0.10497237569060773,0.792731037276261,68,0.1375,13,13532,1
2824664324,2824664324,sexyeveryword,125381271.94729996,1,0,0.6105409429262731,1,19.26086956521739,0,0,0.0,0.5931493664256436,0.0025,nan,1.7215243393268166e+17,0.0,0.0,138,-0.033333333333333305,30,886,1
195370058,195370058,kanyejordan,251189140.7532971,883,0,0.24352645109001222,0.998868778280543,5.709677419354839,0.04096045197740113,0.04096045197740113,0.425,0.2842101093157583,-0.03129301948051947,71559395.73388645,6.705629096077679e+16,0.8382352941176471,0.5495759212111139,38,0.0,10,708,1
4706049494,4706049494,someboxes,84831646.811023,1,0,23.882521159977564,1,23.80952380952381,0,0,0.0,0.75,0.0,nan,4.065187702486923e+17,0.0,0.0,0,0.0,0,23666,1
1098813444,1098813444,mahireyvazov,178253342.1424389,0.08185840707964602,0.15462038281434323,0.0033929237608163088,0.07566462167689161,1.4,0,0.8571428571428571,0.14285714285714285,0.04132096597418276,0.08571428571428572,2.6070916873822394e+17,4.0967211978277414e+17,1.0,1.0,12,0.6,2,7,1
224383150,224383150,mlegoudes262,244854219.678792,0.055080721747388414,0.0007057260447734364,0.0017643151119335911,0.052205220522052204,1.3333333333333333,0.25,0,0.0,0.06543960811594704,-0.1,3.154271945464796e+17,3.5351082425046125e+17,0.0,0.0,0,0.0,0,5,1
163803902,"""163803902""","""1lovetakes2""",258206871.4501691,0.07692307692307693,0,0.00033461541714498557,0.07142857142857142,1,1,0,0.0,1.0,0.39999999999999997,32736817.869980514,0.0,0.0,0.0,0,0.0,0,1,1
2823014245,2823014245,coolbot420,125445416.32577705,15.375,0,23.134281705944375,0.9389312977099237,23.25581395348837,0,0,0.0,0.5603763009588517,0.006718253968253968,195063444.92442846,3.5617668170241594e+17,0.0,0.0,37,0.0,11,33589,1
356900531,356900531,topbiopapers,223108530.218467,201.5,0.0007745109513777663,2.1388119922297015,0.9950617283950617,5.617977528089888,0,0,1.0,0.244456178472859,-0.005568073593073592,311723.5,3.01542895418415e+17,1.0,0.75,125,0.25,21,5539,1
2384073290,2384073290,bionet_papers,142134314.78357697,1,0,3.860618745272926,1,4.672897196261682,0,0,1.125,0.30705077781392104,-0.03612740800865801,nan,3.1615222673859725e+17,0.9162916291629163,0.6605503609113597,37,0.0,7,6400,1
2147957118,2147957118,pizzaclones,154305717.70139503,1,0,11.608974875879179,1,11.904761904761905,0,0,0.0,0.12618408755318475,0.0930955086580086,nan,1.777644686109265e+17,0.0,0.0,128,0.21428571428571427,24,20841,1
2488961221,2488961221,DistractedGenie,136937968.322227,162,0,3.1155946391439904,0.9938650306748467,3.2051282051282053,0,0,1.0,0.413719715843104,0.2717992424242423,0.0,3.549255333469501e+17,1.0,0.6666686686697424,136,-0.2,41,4966,1
3352995195,3352995195,space_stories,100953221.19661903,15.538461538461538,0.07616993206213343,4.091780283023145,0.9395348837209302,3.9682539682539684,0,0.003,0.0,0.18609909295381183,-0.015947348484848477,1.0241250449356955e+17,3.825747999739568e+17,0.0,0.0,124,0.0,25,4817,1
2367592460,2367592460,CantorLogical,142992115.98301792,2,0,0.8217515993256234,0.6666666666666666,2,0,0,0.0,0.3510933839261029,0.010205943362193364,0.0,3162812.5,0.0,0.0,141,-0.0125,28,1360,1
2598993007,2598993007,sg_ebooks,132432512.16168094,16.6,0,3.642392582654436,0.9431818181818182,4.608294930875576,0,0,0.0,0.03818921918188332,0.06964159451659452,1087735662.4347076,2.932241964223692e+17,0.0,0.0,0,0.0,0,5583,1
2420779892,2420779892,scientificpaper,140418754.3108399,77.25,0,69.23936654841448,0.987220447284345,34.48275862068966,0,0,0.23,0.2212110346999896,-0.014451704545454547,146989972.10889173,2.2184086719089997e+17,0.059602649006622516,0.7195068233246292,0,0.0,0,112529,1
4180417402,4180417402,ahouseofdust,89261930.11705208,4.761904761904762,0.012583191944506592,23.229540267401052,0.8264462809917356,23.80952380952381,0,0,0.0,0.5234712231561286,0.19168333333333304,2.933297681644779e+17,3.449062972151209e+17,0.0,0.0,155,0.0,30,24216,1
87257462,87257462,NY_Now,279423644.5487821,1.8847337817808687,0,59.32277358549058,0.6533475614575923,3.6496350364963503,0.2,1.041,1.455,0.39000323969838613,0.10051655844155843,9.741220567602227e+16,2.844225373740561e+17,0.9791521890201529,0.425322074924193,106,0.1797773654916512,21,191854,1
2154978907,2154978907,_LostBuoy_,153992562.3558421,7.527777777777778,0,6.632922943640139,0.8827361563517915,7.092198581560283,0,0,0.0,0.0681335211571302,0.004728505291005293,258531864.22169456,2.509204924564752e+17,0.0,0.0,120,-0.1,22,11822,1
553782591,553782591,spear_one,202277596.7482531,0.17391304347826086,0.003417086277034628,0.0021356789231466427,0.14814814814814814,1.6666666666666667,0,0,0.8,0.2862437761542228,0.0,1.1613658942209075e+17,2.6444323461643453e+17,1.0,0.4583333333333333,5,0.0,0,5,1
3538441102,3538441102,kordeidangerouz,95382974.34712791,1.3430299539170507,3.6214764989701873,65.28168829521822,0.5732022126613399,33.333333333333336,0,0.547,0.155,0.10741106003459706,0.018583333333333337,3.7784430515827066e+17,3.863993579080062e+17,0.9436619718309859,0.5639032498290256,46,0.0,13,72312,1
41784439,41784439,AllTheCheeses,293716851.02016306,0.6719546742209632,0,5.372848015082617,0.4018976618095561,111.11111111111111,0.108,1.169,0.0,0.3082088852638093,0.08795760142635144,17334860.393022113,2.8642562887644468e+16,0.0,0.0,0,0.0,0,18265,1
1213590199,1213590199,fly_papers,175048236.8430419,1,0.05330644951520922,9.757054574228295,1,12.195121951219512,0,0,1.0,0.24553223384706152,-0.0033634199134199142,nan,3.819715514243554e+17,1.0,0.75,137,0.0,30,19880,1
2436268172,2436268172,Eyescaler,139610503.11828995,1,0,0.9245837320035373,1,6.944444444444445,0,0.653,0.0,0.35460641712893676,0.004,nan,2.505474616922119e+17,1.0,1.0,110,0.0,24,1494,1
42503545,42503545,AllOilPainting,293411496.49577093,1,0,0.36013312791757984,1,1.1614401858304297,0.001,0.001,1.0,0.3958181390263098,0.10533698593073593,39409561.12882755,1.2948834774893206e+17,1.0,0.75,144,0.32222222222222224,33,1223,1
3033319478,3033319478,helpmeetgoal,112234445.1434331,0.06740914419695193,0.005388720006831051,0.013856708588994132,0.06315211422295441,2.5714285714285716,0,0.7777777777777778,0.05555555555555555,0.1453714534422342,0.09722222222222222,949330135.9158635,825344234.51693,1.0,1.0,122,0.4,30,18,1
2616681584,2616681584,NaiveAnswers,131664299.25191903,1,0,0.4416322445064963,1,14.630434782608695,0.05200594353640416,1,0.0,0.24410953414359512,0.016699846681096683,nan,1.788026449696811e+17,0.0,0.0,91,0.0,19,673,1
2801421163,2801421163,sponge_papers,126384830.23818803,1,0,0.9064885380950014,1,2.070393374741201,0,0,1.0,0.28875483124822454,0.0038689213564213564,nan,4.003404924791913e+17,1.0,0.75,43,0.0,8,1330,1
3424772890,3424772890,CitiBikeDocks,97052006.72020602,5.4,0.0008902443434176998,100.35368385610363,0.84375,125,4.995,0,0.0,0.6482084031168621,-0.0025,1017954951.9931201,2.807392388395631e+17,0.0,0.0,157,0.2,32,112726,1
3012013796,3012013796,likeuberbut,113429224.08464098,2339,0.0015234169271144489,7.530249870726721,0.9995726495726496,7.874015748031496,0,0,0.0,0.2789473719635767,0.009031759906759907,0.0,3.037610822445339e+17,0.0,0.0,147,-0.6999999999999998,34,9956,1
2709947906,2709947906,vox_ebooks,129461772.7454791,1,0,3.4056323395694927,1,6.451612903225806,0,0,0.0,0.026505196140288238,0.060487418831168815,nan,1.6199262524689046e+17,0.0,0.0,0,0.0,0,5103,1
3066047482,3066047482,synbio_papers,111429392.17532206,23.08,0.0,4.95699733451771,0.9584717607973422,5.9171597633136095,0.0,0.0,1.0,0.4134938855107377,0.014044642857142858,973635245.3831346,4.1690438557046054e+17,1.0,0.75,36,0.0,4,6444,1
2842044927,2842044927,nice_tips_bot,122655463.12453294,1,0.0,22.365790565844772,1.0,52.63157894736842,0.0,0.192,0.0,0.0468465227485395,0.13922920274170275,nan,2.3545593567372074e+17,0.0,0.0,143,0.25625,33,31751,1
2646440287,2646440287,quantifiedinky,131365735.3383379,8.0,0.0,0.16968808451144501,0.8888888888888888,2.5544554455445545,0.003875968992248062,0.09302325581395349,0.0,0.28915160851044647,0.010666666666666678,0.0,1409612406.4771698,0.0,0.0,17,0.0,6,258,1
2980456333,2980456333,ididmorepushups,115559718.9952519,6912.0,0.03289727625727612,0.09196284044647642,0.9998553450021698,1.7428571428571429,0.05737704918032787,0.6885245901639344,0.03278688524590164,0.09515147649618128,0.17412923142431347,0.0,1.9536722554161702e+17,1.0,0.5833333333333335,0,0.0,0,123,1
2651152393,2651152393,assignments_txt,131222272.92671108,1,0.0,1.6440867482953396,1.0,2.0120724346076457,0.0,0.0,0.0,0.14586964098817906,-0.02355654761904762,nan,2.888654323508493e+17,0.0,0.0,60,0.0,13,2497,1
436266454,"""436266454""","""TwitterMovies""",212916038.84691906,21518.15243902439,0.975933993161487,2.9870478684664055,0.9999535297682921,4.694835680751174,0.654,1.347,0.205,0.08168443090787571,0.08111011002886004,2.0105357116308787e+17,4.443722160839818e+17,0.7804878048780488,0.5807414575706367,25,0.1,7,7407,1
2245577389,2245577389,BotMtGFlavor,149711537.74093008,43.0,0.0,1.5062566546489276,0.9772727272727273,43.47826086956522,0.0,0.0,1.0,0.25270226155853615,0.023596500721500716,0.0,1.0912390804447182e+17,0.952,0.9000100100173197,146,0.55,31,2610,1
1289612510,1289612510,YCPRProf,172753395.7242651,1.488888888888889,1.350864329014293,3.923058051383974,0.5982142857142857,2.949852507374631,0.519,0.758,0.345,0.14697854152874495,0.09353456890331893,1.581813488473645e+17,2.434937264071282e+17,0.9845360824742269,0.25842480167578263,157,0.31666666666666665,43,7851,0
19980906,19980906,bandofhorses,303060172.74439096,25.37460167591172,0.5764558187173849,0.6363251173972321,0.9620847354478413,3.076923076923077,0.348,1.821,0.455,0.20075802184493324,0.13426995851370851,2.1780160135633216e+16,4.5046410531159974e+17,0.875,0.2027642649801583,50,0.5,15,2231,0
378223565,378223565,sparker,220016454.51851296,682.6160267111853,0.011780937047060269,0.20106132560316192,0.9985371905266602,4.544642857142857,0.3005893909626719,0.7917485265225933,0.395,0.061948719780998536,0.08680865800865802,7.264229010876026e+16,4.605157427025116e+17,0.8760330578512396,0.2347167895679668,77,0.0,19,513,0
3730217123,3730217123,gitamonte,93886714.73584604,0.7884615384615384,0.9285403184601527,1.4263998945621772,0.44086021505376344,3.3112582781456954,0.011,0.303,0.11,0.07397869074333338,0.01958333333333333,2.1496205300575142e+17,3.618124955307032e+17,1.0,0.3201863636910287,62,0.0,11,1550,0
14664315,14664315,junecohen,326723491.9173031,38.35600907029478,0.028559929820907454,0.9062488842245356,0.9745909195667204,4.166666666666667,0.697,0.718,0.385,0.07681077841477041,0.17897949677637176,7.730524169021296e+16,1.716612169330222e+17,0.8397790055248618,0.2770220700217103,160,0.4,33,3430,0
595822244,595822244,larryellison,198244239.00220895,3700.185185185185,0.0013074780952253137,0.0008716520634835424,0.9997298162750671,1.0,1.0,2.0,0.0,0.0,0.06818181818181818,414818866.28593343,4.517967835111058e+17,0.0,0.0,0,0.0,0,2,0
15014405,15014405,PleasureEllis,324101008.841146,1.7952545108664322,3.1203605432023873,43.341421398922456,0.6422508232747527,22.727272727272727,0.084,0.712,0.05,0.13399860861275628,0.11283798250360753,3.5185190855403354e+17,4.4926759369300224e+17,0.92,0.40780627900713656,125,0.0,34,162802,0
1534167900,1534167900,Carl_C_Icahn,165000583.74225402,3271.0091743119265,0.0015709035333165491,0.19583930715346312,0.9996943773850481,1.5203252032520325,0.0748663101604278,0.5374331550802139,0.64,0.13900670610164778,0.11466906565656566,350295002.89145297,4.815258037920644e+17,0.8725490196078431,0.2685922178059703,160,-0.18125,43,374,0
22862179,22862179,LillianSaysSo,300521082.105819,0.4329608938547486,0.0623876363968309,1.9590292829862017,0.30214424951267055,4.310344827586207,0.3,0.213,0.46,0.27013159828826605,0.03997536976911976,1.6821126479591917e+17,3.01914494943735e+17,0.984984984984985,0.5196118250323791,110,-0.25,23,6826,0
1468562202,1468562202,SaraRoMenen,166868167.5959959,0.8943820224719101,0.46185441543644845,0.3893660542692929,0.4721233689205219,2.3929712460063897,0.3364485981308411,0.7369826435246996,0.15,0.06929150780097681,0.06278066378066378,1.2950568788538459e+17,2.2831674269599456e+17,0.985,0.1964411675748368,122,0.0,25,759,0
16028241,16028241,Readygov,316805018.71138906,161.9898074745187,1.1871630112735942,1.635246821869164,0.9938646470261256,2.73224043715847,0.916,0.776,0.365,0.10624949501711976,0.12389886363636365,1.0757560545365472e+17,4.620667469147756e+17,0.6380208333333334,0.33755844095062254,118,0.0,21,6011,0
18222378,18222378,50cent,307111286.2617991,3261042.6666666665,0.019130524545397678,3.872805895469771,0.9999996933497057,2.2573363431151243,0.689,0.812,0.25,0.262615563933886,0.13054765512265518,454571753.5614105,4.581422528578634e+17,0.8897058823529411,0.27373160654238177,75,0.0,25,13780,0
381322696,381322696,WonderboyMMA,219560979.1159799,362.5565476190476,3.2755984369157707,3.2102753541997666,0.9972493962588515,2.7548209366391183,0.597,1.145,0.445,0.08219039881688693,0.158573566017316,5.55339409412566e+16,4.82811148269746e+17,0.993421052631579,0.3825669926425188,148,0.16944444444444443,35,8160,0
11348282,11348282,NASA,338643737.92105603,102821.03484320558,1.0133977439145845,13.576519170928194,0.9999902744581789,12.987012987012987,0.508,1.34,0.835,0.2095061981497159,0.06927364357864355,2.0178733589988624e+17,4.694232132519697e+17,0.8804204993429697,0.47429975233859833,92,-0.25,20,53333,0
245857954,245857954,iPoonampandey,240161645.5663681,14080.573770491803,0.202183824504906,6.013709627088983,0.9999289852102969,2.816901408450704,0.596,0.496,0.22,0.17072944499349957,0.08735762987012986,1.0286213879936834e+17,4.397739029020787e+17,0.8227091633466136,0.2625521212483341,107,0.0,20,16730,0
4716776414,4716776414,Andrewdiazgonz1,84685520.23367,0.06074074074074074,0.10916624205048425,0.10304477053363466,0.05726256983240224,3.740740740740741,0.009900990099009901,0.8613861386138614,0.09900990099009901,0.10891493323355993,-0.0654459047095186,2.009183301431767e+17,3.769417418075793e+17,0.9,0.23821935801700256,49,0.0,10,101,0
52926979,52926979,Mah_Sebinelli,290244430.2966759,0.76,0.005655922486857108,0.27207963963091564,0.4318181818181818,4.128440366972477,0.2288888888888889,0.6444444444444445,0.025,0.037673427915572766,0.026446969696969705,9.857797252676846e+16,2.013560859540966e+17,0.875,0.3306372757662119,72,0.0,15,914,0
230472912,230472912,kaliedascope786,243446602.73246288,0.31790123456790126,0.02271381049452059,0.18738893657979486,0.24121779859484777,1.929368029739777,0.3583815028901734,0.8882466281310212,0.155,0.06645990377507462,0.1137944624819625,4.019486722616325e+16,1.6178003733034586e+17,0.782258064516129,0.27480835062000597,41,0.5,10,528,0
24291261,24291261,kramergirl,299749482.3929739,1813.0377358490566,0.4894327050335511,3.965327281005042,0.9994487435513396,2.8901734104046244,0.656,0.938,0.605,0.20662233413883718,0.13153250661375665,8.076062747811437e+16,4.700158982960671e+17,0.8542141230068337,0.3239061736012666,120,0.24123376623376624,23,13767,0
26642006,26642006,Alyssa_Milano,298712328.40515995,1116.8136104592693,1.2743980204381287,14.78515742413432,0.9991053964716093,15.625,0.443,1.042,0.325,0.07264784923182319,0.07688992218099364,2.3264222245158413e+17,4.623843302754877e+17,0.9408450704225352,0.2736811039210622,157,-0.041666666666666664,31,51303,0
461429820,461429820,RobertVinluan,210427955.1711979,1.25,2.23731490246615,1.9786420471617503,0.5555555555555556,3.115264797507788,0.043,1.104,0.18,0.07249028834307651,0.013609356962481969,1.2225173920649686e+17,2.3367007290231414e+17,0.9255813953488372,0.2611255886843103,158,-0.13181818181818183,38,4840,0
19397785,19397785,Oprah,304016502.812392,139759.18855218854,0.044050240286673446,3.5638065367411933,0.9999928448865849,3.663003663003663,0.719,1.103,0.085,0.05018071660721818,0.17682245670995672,8.443493948472131e+16,4.207851724878716e+17,0.9210526315789473,0.24231081748811795,0,0.0,0,12545,0
121046433,121046433,ImRo45,268701979.018569,269927.97826086957,0.080386456694118,0.643734745206497,0.9999962953218049,1.9305019305019304,0.394,0.858,0.08,0.05897327625192225,0.17118616522366523,1.563308023246687e+17,3.0482301795930726e+17,0.9608938547486033,0.3413929044970829,0,0.0,0,2005,0
53853197,53853197,CP3,289969163.0067899,8683.713961407491,0.08402548652881918,1.7508289320685868,0.9998848551599461,1.5772870662460567,0.766,0.806,0.255,0.19796428285309864,0.14608904220779226,7.216272916346653e+16,3.68691673815891e+17,0.9405099150141643,0.27285074418626953,0,0.0,0,5882,0
80096621,80096621,BryanCranston,281975588.08938,29569.01388888889,0.002451276029543752,0.19794053938565798,0.9999661819570408,1.6004962779156326,0.43410852713178294,0.5674418604651162,0.685,0.16017707503101278,0.14545293456543457,9.622378417357923e+16,4.80832772740337e+17,0.925,0.21290047308125415,0,0.0,0,649,0
236999725,236999725,davidgross_man,241963957.41657495,1.6248862602365788,42.56298049493929,19.893171079662096,0.6190311118814456,16.666666666666668,0.011,0.831,0.185,0.034922498342984866,0.09715495129870129,1.52575404078102e+17,3.034745182602906e+17,0.9796954314720813,0.31366807013867193,41,0.0,8,55831,0
234270825,234270825,KenJennings,242533480.19437099,553.7272727272727,11.016705808446208,7.717928256749785,0.9981973123566044,6.944444444444445,0.011,0.762,0.195,0.05420589465671105,0.10904619859307361,8.86940516193796e+16,4.4423805384988883e+17,0.7860262008733624,0.22650608923305035,155,0.0625,36,21727,0
7259302,7259302,JoeTrippi,353151813.379755,199.43080625752106,0.194255267567409,13.556766859502856,0.9950107470070486,12.048192771084338,0.221,1.263,0.36,0.1041551085767139,0.07387059884559885,1.3993035235651814e+17,4.0916776013871546e+17,0.9938461538461538,0.2009508195343986,153,0.0,30,55468,0
821480142,821480142,AndreaUrbanPhD,189208869.60295796,0.34763948497854075,2.4699560912798453,0.4443089807386374,0.25796178343949044,2.2031963470319633,0.20621761658031088,0.7637305699481866,0.205,0.057915843725253505,0.0892611652236652,2.1470701942094477e+17,3.6508720867204717e+17,0.9961832061068703,0.38270641923503035,77,0.25,14,1007,0
2941922172,2941922172,official_barak,117317756.63214207,6762.857142857143,0.03755953170683762,0.24892395523355132,0.9998521553635922,7.659090909090909,0.4688427299703264,0.9554896142433235,0.33,0.1271710100375776,0.156907693001443,3.7143918064438496e+17,4.6548235891841485e+17,0.9101123595505618,0.30287930598299445,39,0.0,5,338,0
63663831,63663831,ihansika,287122204.994879,13632.838607594937,0.4682271090889602,3.203263223812327,0.9999266530851082,3.5211267605633805,0.658,1.237,0.61,0.26568220581007984,0.09509424603174604,1.3114249535044016e+17,2.7885671392699254e+17,0.98635477582846,0.4264820895392883,5,0.0,0,10679,0
36941793,36941793,PerkinsEastman,295566425.578948,11.387661843107388,0.567100947516884,1.2777310523692267,0.9192745158315401,2.6315789473684212,1.136,1.445,0.585,0.16104577831982075,0.10700527146464647,1.1653088214296736e+17,4.0886656598989274e+17,0.7959866220735786,0.3251455255111106,116,0.0,19,4376,0
255148312,255148312,harryRpotter,238516621.0360489,0.08888888888888889,0.07136106459192004,0.03296374049677525,0.08163265306122448,2.6,0.27472527472527475,0.8021978021978022,0.12087912087912088,0.042567339437934795,0.029304029304029307,1.3278702535194219e+17,1452986432.441479,1.0,0.40106488570657806,66,0.8,14,91,0
28871546,28871546,Ginuwine,297871514.962152,204.38513513513513,0.005511100986640445,5.664251582479716,0.9951310984636642,3.0211480362537766,0.062,0.225,0.975,0.27861251529259556,0.20268917540792544,4.082950687555465e+16,4.6860509411946394e+17,0.9977194982896237,0.7068003800369902,114,0.5,19,19529,0
